-2.760168841403309870e+00,-4.248232594821232944e+00,-3.581025446515621713e+00,-4.333016716311052896e+00,-4.253296656033110246e+00,-1.246534674219295447e+01
-2.779796190230154007e+00,-4.267882679878688634e+00,-3.600664442012627919e+00,-4.352266639853332286e+00,-4.272890609649529381e+00,-1.250078971091833857e+01
-2.799257649035416851e+00,-4.287365946802693450e+00,-3.620137320388268076e+00,-4.371355325587145124e+00,-4.292318939428315439e+00,-1.253600900429868936e+01
-2.818555961256183462e+00,-4.306685114334088738e+00,-3.639446828442349791e+00,-4.390285445501778128e+00,-4.311584382296478779e+00,-1.257083998123078494e+01
-2.837693803270404658e+00,-4.325842835835737255e+00,-3.658595646052254846e+00,-4.409059607918359269e+00,-4.330689608554909142e+00,-1.260545350063760139e+01
-2.856673786558255212e+00,-4.344841702339506284e+00,-3.677586388306645748e+00,-4.427680359415141709e+00,-4.349637224112424150e+00,-1.263980441522399722e+01
-2.875498459773516036e+00,-4.363684245461808331e+00,-3.696421607551816813e+00,-4.446150186653523129e+00,-4.368429772620248563e+00,-1.267383809294586250e+01
-2.894170310736614571e+00,-4.382372940196748168e+00,-3.715103795364924633e+00,-4.464471518119856874e+00,-4.387069737518323187e+00,-1.270763612063921144e+01
-2.912691768345898158e+00,-4.400910207576546718e+00,-3.733635384445445737e+00,-4.482646725777872376e+00,-4.405559543984936433e+00,-1.274117358236531139e+01
-2.931065204418515258e+00,-4.419298417211503960e+00,-3.746712022138888987e+00,-4.500678126648654853e+00,-4.423901560803293442e+00,-1.277445460978842107e+01
-2.949292935456218512e+00,-4.437539889700911289e+00,-3.764942159218284345e+00,-4.518567984313838437e+00,-4.442098102137851612e+00,-1.280748324489276513e+01
-2.967377224347317544e+00,-4.455636898924892897e+00,-3.783028725778245338e+00,-4.536318510355693334e+00,-4.460151429231188125e+00,-1.284026343731846964e+01
-2.985320282000107017e+00,-4.473591674210783964e+00,-3.800973935876089893e+00,-4.553931865731009054e+00,-4.478063752016097965e+00,-1.287279904237816908e+01
-3.003124268917327200e+00,-4.491406402382783547e+00,-3.818779953137739103e+00,-4.571410162090598917e+00,-4.495837230652327321e+00,-1.290509381977773273e+01
-3.020791296712761032e+00,-4.509083229694617501e+00,-3.836448892267303901e+00,-4.588755463046635619e+00,-4.513473976988430891e+00,-1.293715143301465886e+01
-3.038323429566340383e+00,-4.526624263643435064e+00,-3.853982820499497031e+00,-4.605969785388184690e+00,-4.530976055947530057e+00,-1.296897544939835534e+01
-3.055722685630720470e+00,-4.544031574673280005e+00,-3.871383759000444957e+00,-4.623055100255208494e+00,-4.548345486845913221e+00,-1.300056934062210168e+01
-3.072991038385169293e+00,-4.561307197769476574e+00,-3.888653684219788964e+00,-4.639973842446490693e+00,-4.565584244646157863e+00,-1.303193648381193448e+01
-3.090130417936696183e+00,-4.578453133939175856e+00,-3.905794529187961217e+00,-4.656801545406909604e+00,-4.582727555469889857e+00,-1.306301957640135214e+01
-3.107142712279617580e+00,-4.595471351593053200e+00,-3.922808184774551954e+00,-4.673505445657415436e+00,-4.599702210418674220e+00,-1.309393066583530718e+01
-3.124029768505331539e+00,-4.612363787819894867e+00,-3.939696500896353815e+00,-4.690087332801903486e+00,-4.616551227187010831e+00,-1.312462334203461012e+01
-3.140793393972205916e+00,-4.629132349564161863e+00,-3.956461287685897332e+00,-4.706548958117157788e+00,-4.633276506625442437e+00,-1.315510066927000921e+01
-3.157435357432072820e+00,-4.645778914704570717e+00,-3.973104316616795639e+00,-4.722892035634968622e+00,-4.649879925096968236e+00,-1.318536564667365418e+01
-3.173957390118002042e+00,-4.662305333041810940e+00,-3.989627321591771025e+00,-4.739118243188890744e+00,-4.666363335426362724e+00,-1.321542121004137904e+01
-3.190361186793437831e+00,-4.678713427193289753e+00,-4.006031999991105153e+00,-4.755229223421872931e+00,-4.682728567732943326e+00,-1.324527023359849487e+01
-3.206648406767187431e+00,-4.695004993403711246e+00,-4.022320013687548546e+00,-4.771226584761691036e+00,-4.699013112116619872e+00,-1.327491553172944982e+01
-3.222820674869142810e+00,-4.711181802269372554e+00,-4.038492990023033080e+00,-4.787111902360158489e+00,-4.715157763934444191e+00,-1.330435986067136511e+01
-3.238879582398268564e+00,-4.727282431547312314e+00,-4.054552522755506594e+00,-4.802886719003098825e+00,-4.731189248196171704e+00,-1.333360592017124446e+01
-3.254826688034099469e+00,-4.743236848103122405e+00,-4.070500172972530528e+00,-4.818552545987504487e+00,-4.747109120866380039e+00,-1.336265635510647698e+01
-3.270663518718293084e+00,-4.759080655761893652e+00,-4.086428904109014049e+00,-4.834110863969099725e+00,-4.762918906233752914e+00,-1.339151375706812708e+01
-3.286391570508746973e+00,-4.774815359315475405e+00,-4.102160796473709681e+00,-4.849563123783222629e+00,-4.778620097770338582e+00,-1.342018066590632586e+01
-3.302012309402621693e+00,-4.790442433258360388e+00,-4.117785333941227144e+00,-4.864910747236648625e+00,-4.794214158961120020e+00,-1.344865957123708711e+01
-3.317527172133805990e+00,-4.805928820101481591e+00,-4.133303953828158406e+00,-4.880155127874193255e+00,-4.809702524107628108e+00,-1.347695291390971484e+01
-3.332937566944733643e+00,-4.821349866905872084e+00,-4.148718064950330131e+00,-4.895297631720827880e+00,-4.825086599106373164e+00,-1.350506308743402784e+01
-3.348244874329951770e+00,-4.836669460121113318e+00,-4.164029048366070462e+00,-4.910339597997090522e+00,-4.840367762199738522e+00,-1.353299243936651841e+01
-3.363450447759294359e+00,-4.851889160127541345e+00,-4.179238258100049563e+00,-4.925282339814778254e+00,-4.855547364706278124e+00,-1.356074327265469748e+01
-3.378555614375829297e+00,-4.867010505093665174e+00,-4.194347021840653333e+00,-4.940127144847674678e+00,-4.870626731725161029e+00,-1.358831784693877509e+01
-3.393561675671663114e+00,-4.882034523953776350e+00,-4.209356641616968098e+00,-4.954875275982336902e+00,-4.885607162819582960e+00,-1.361571837980999433e+01
-3.408469908141443572e+00,-4.896961621539829501e+00,-4.224268394451866193e+00,-4.969527971946321010e+00,-4.900489932676616256e+00,-1.364294704802493641e+01
-3.423281563918418868e+00,-4.911751917728525818e+00,-4.239083532998388471e+00,-4.984086447920425655e+00,-4.915276291749785642e+00,-1.367000598867526051e+01
-3.437997871385627402e+00,-4.926472058497529893e+00,-4.253803286151446095e+00,-4.998551896126964600e+00,-4.929967466876539639e+00,-1.369689730031239705e+01
-3.452620035772470342e+00,-4.941097813346961409e+00,-4.268428859643914386e+00,-5.012925486403268849e+00,-4.944564661879549128e+00,-1.372362304402686561e+01
-3.467149239729335530e+00,-4.955630371267985446e+00,-4.282961436622657381e+00,-5.027208366756015678e+00,-4.959056885245683333e+00,-1.375018524448199031e+01
-3.481586643887895516e+00,-4.970070899065337500e+00,-4.297402178207007317e+00,-5.041401663898692931e+00,-4.973496760660436777e+00,-1.377658589090194319e+01
-3.495933387401287895e+00,-4.984420541903523905e+00,-4.311752224031490499e+00,-5.055506483774193427e+00,-4.987804070920016208e+00,-1.380282693801416372e+01
-3.510190588468984796e+00,-4.998680423832420061e+00,-4.326012692769022117e+00,-5.069523912057722015e+00,-5.002036942177737977e+00,-1.382891030694635681e+01
-3.524359344845195086e+00,-5.012851648300719276e+00,-4.340184682640292557e+00,-5.083455014648586179e+00,-5.016181525365942306e+00,-1.385483788607842115e+01
-3.538440734334322713e+00,-5.026935298652827733e+00,-4.354269271909579686e+00,-5.097300838146387569e+00,-5.030238896969909668e+00,-1.388061153184975183e+01
-3.552435815267801278e+00,-5.040932438608549226e+00,-4.368267519361081597e+00,-5.111062410310819537e+00,-5.044210114023989000e+00,-1.390623306952259242e+01
-3.566345626970183869e+00,-5.054844112730942918e+00,-4.382180464765343508e+00,-5.124740740510464576e+00,-5.058096214571381033e+00,-1.393170429390213094e+01
-3.580171190208629284e+00,-5.068671346878815598e+00,-4.396009129329236487e+00,-5.138336820156991891e+00,-5.071898218108865208e+00,-1.395702697001427417e+01
-3.593913507632003679e+00,-5.082415148646959757e+00,-4.409754516135161673e+00,-5.151851623127815749e+00,-5.085617126019450929e+00,-1.398220283374206829e+01
-3.607573564194660687e+00,-5.096076507792227872e+00,-4.423417610564339242e+00,-5.165286106175194014e+00,-5.099253921991239835e+00,-1.400723359242186561e+01
-3.621152327569205465e+00,-5.109656396647947574e+00,-4.436999380710431318e+00,-5.178641209324294614e+00,-5.112809572424876770e+00,-1.403212092540051437e+01
-3.634650748546874421e+00,-5.123155770526296671e+00,-4.450500777779808459e+00,-5.191917856259774311e+00,-5.126285026829312308e+00,-1.405686648455482946e+01
-3.648069761426870894e+00,-5.136575568109252643e+00,-4.463922736480889775e+00,-5.205116954701400012e+00,-5.139681218206464841e+00,-1.408147189477477745e+01
-3.661410284394052361e+00,-5.149916711827871474e+00,-4.477266175401983794e+00,-5.218239396768495908e+00,-5.152999063424578807e+00,-1.410593875441186107e+01
-3.674673219886483544e+00,-5.163180108232377385e+00,-4.490531997379087592e+00,-5.231286059335580774e+00,-5.166239463582762426e+00,-1.413026863569421643e+01
-3.687859454951530225e+00,-5.176366648349535637e+00,-4.503721089851778991e+00,-5.244257804375641818e+00,-5.179403304363126459e+00,-1.415446308511010365e+01
-3.700969861594038068e+00,-5.189477208033157041e+00,-4.516834325211712908e+00,-5.257155479296948819e+00,-5.192491456376513881e+00,-1.417852362376137521e+01
